Setting,Scope,scoring_only_group,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,delta_mean_mae_vs_frozen_lora,delta_sbp_mae_vs_frozen_lora,delta_dbp_mae_vs_frozen_lora,split_mode
past_gap300__feature_knn,VitalDB,SBP_train_median_deviation_>20,939,6030,10.34135725931612,5.481920193345881,7.911638726331001,4.17339257565161,5.429488582615087,2.9172965686881307,random_disjoint
past_gap300__feature_knn,Overall,DBP_train_median_deviation_0-10,2051,69707,5.177773972907341,2.756269709452309,3.967021841179825,1.2915328324399704,1.6756368290495196,0.9074288358304212,random_disjoint
past_gap300__feature_knn,MIMIC,DBP_train_median_deviation_0-10,1011,35229,4.773811221414207,2.4469512761689924,3.6103812487916,0.7277551090486365,0.9518355997744204,0.5036746183228524,random_disjoint
past_gap300__feature_knn,VitalDB,DBP_train_median_deviation_0-10,1040,34478,5.570472378445375,3.056962917192149,4.313717647818762,1.8395898308521212,2.3792551394313683,1.2999245222728746,random_disjoint
past_gap300__feature_knn,Overall,DBP_train_median_deviation_10-20,1762,10460,8.175278680133856,5.01889351207686,6.5970860961053575,2.386315744048929,3.018295015066924,1.7543364730309343,random_disjoint
past_gap300__feature_knn,MIMIC,DBP_train_median_deviation_10-20,791,4282,7.748580372144122,4.863713903440915,6.306147137792518,1.1306396582654925,1.4571883215160826,0.8040909950149029,random_disjoint
past_gap300__feature_knn,VitalDB,DBP_train_median_deviation_10-20,971,6178,8.52287740476813,5.145306560924473,6.834091982846301,3.409219743899288,4.290010148536252,2.5284293392623245,random_disjoint
past_gap300__feature_knn,Overall,DBP_train_median_deviation_>20,721,1873,15.141018924876851,12.042336215369591,13.591677570123222,5.208776457865003,6.507771483424287,3.909781432305719,random_disjoint
past_gap300__feature_knn,MIMIC,DBP_train_median_deviation_>20,319,929,12.745466216208792,12.829926096482383,12.787696156345588,1.622555811492827,2.227603878551621,1.0175077444340328,random_disjoint
past_gap300__feature_knn,VitalDB,DBP_train_median_deviation_>20,402,944,17.041967467327375,11.41735817538208,14.229662821354726,8.05455851307078,9.904222891271,6.204894134870562,random_disjoint
past_gap300__nearest_record_time_bp,Overall,SBP_train_median_deviation_0-10,2051,50195,7.169807765239762,3.9168177720784856,5.543312768659124,2.953355952334932,3.893982404725955,2.012729499943908,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_0-10,1011,25757,5.77122213826252,3.0255031965961696,4.398362667429344,1.6131551005798457,2.255067997606729,0.9712422035529622,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_0-10,1040,24438,8.529394369926296,4.783278383436776,6.656336376681535,4.256185818800694,5.48719631395436,3.025175323647029,random_disjoint
past_gap300__nearest_record_time_bp,Overall,SBP_train_median_deviation_10-20,2029,20839,9.253333502243784,4.923259157818996,7.08829633003139,3.885792088054929,5.095638076284327,2.6759460998255293,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_10-20,991,9707,7.325925211682653,3.7477805153541,5.5368528635183765,1.9204608621691888,2.5932551142324787,1.2476666101058989,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_10-20,1038,11132,11.093469933791065,6.045512852118335,8.5694913929547,5.762134327797478,7.484714680709549,4.039553974885408,random_disjoint
past_gap300__nearest_record_time_bp,Overall,SBP_train_median_deviation_>20,1744,11006,14.765302389771373,7.586262077143218,11.175782233457294,6.525188886686439,8.557926074648146,4.492451698724734,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_>20,805,4976,11.193545686328877,5.401647466087229,8.297596576208052,2.5827870590895152,3.4750120140895744,1.6905621040894552,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_>20,939,6030,17.827351533830168,9.459121248495796,13.643236391162985,9.904990240483592,12.915482857129136,6.8944976238380455,random_disjoint
past_gap300__nearest_record_time_bp,Overall,DBP_train_median_deviation_0-10,2051,69707,7.693145541733778,4.006733886663807,5.8499397141987926,3.1744507054589377,4.191008397875957,2.1578930130419187,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_0-10,1011,35229,6.1608282212377965,3.0258426087376744,4.593335414987736,1.710709275244772,2.3388525995980096,1.0825659508915344,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_0-10,1040,34478,9.182734783100546,4.960273388570844,7.071504085835695,4.597376268869055,5.991517544086539,3.2032349936515696,random_disjoint
past_gap300__nearest_record_time_bp,Overall,DBP_train_median_deviation_10-20,1762,10460,12.654339190879805,7.227489088235113,9.940914139557458,5.73014378750103,7.497355525812873,3.962932049189187,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_10-20,791,4282,9.4579004427855,5.445237854850304,7.451569148817903,2.2760616692908773,3.166508392157461,1.3856149464242922,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_10-20,971,6178,15.25823522563016,8.679353893186075,11.968794559408115,8.543922320461103,11.025367969398282,6.062476671523926,random_disjoint
past_gap300__nearest_record_time_bp,Overall,DBP_train_median_deviation_>20,721,1873,22.184066823380203,16.124457367043558,19.15426209521188,10.77136098295366,13.55081938192764,7.991902583979684,random_disjoint
past_gap300__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_>20,319,929,14.10341251302832,13.07001875830915,13.586715635668735,2.4215752908159747,3.58555017537115,1.2576004062607993,random_disjoint
past_gap300__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_>20,402,944,28.59632733333605,18.548253178452207,23.572290255894128,17.397185947610183,21.458582757279675,13.33578913794069,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,SBP_train_median_deviation_0-10,2051,50195,4.944355667900999,2.810829182618899,3.877592425259949,1.2876356089357568,1.6685303073871922,0.9067409104843214,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_0-10,1011,25757,4.491605384926208,2.5840740535204243,3.5378397192233164,0.7526321523738178,0.9754512442704176,0.5298130604772169,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_0-10,1040,24438,5.384481183369764,3.0312613321559736,4.207871257762869,1.807720699882028,2.342283127397828,1.2731582723662271,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,SBP_train_median_deviation_10-20,2029,20839,6.399161445453923,3.484577568695357,4.94186950707464,1.7393652650981783,2.2414660194944664,1.2372645107018905,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_10-20,991,9707,6.058824705699409,3.1701326710003577,4.614478688349883,0.9980866870006952,1.326154608249234,0.6700187657521566,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_10-20,1038,11132,6.724087947473889,3.78478459530012,5.2544362713870045,2.4470792062297835,3.115332694392373,1.7788257180671936,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,SBP_train_median_deviation_>20,1744,11006,10.41624001383938,5.272544103664965,7.844392058752172,3.1937987119813167,4.2088636987161525,2.178733725246482,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_>20,805,4976,9.976743512370552,4.74028847639509,7.358515994382821,1.643706477264284,2.258209840131252,1.0292031143973164,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_>20,939,6030,10.793018164725863,5.728844188811131,8.260931176768498,4.522685026089107,5.881149488024831,3.1642205641533803,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,DBP_train_median_deviation_0-10,2051,69707,5.279190884157938,2.8011925286918897,4.040191706424913,1.3647026976850585,1.7770537403001168,0.9523516550700016,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_0-10,1011,35229,4.88514250284728,2.491488512070028,3.6883155074586536,0.80568936771569,1.0631668812074926,0.5482118542238876,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_0-10,1040,34478,5.662251377912818,3.10226056792718,4.382255972919999,1.9081281559533585,2.471034138898811,1.3452221730079057,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,DBP_train_median_deviation_10-20,1762,10460,8.521868897449254,5.215359398535916,6.868614147992584,2.657843795936156,3.3648852323823224,1.9508023594899897,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_10-20,791,4282,8.052996029407609,5.051110301959925,6.552053165683767,1.376545686156741,1.7616039787795694,0.9914873935339132,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_10-20,971,6178,8.903824035060934,5.349160670823877,7.126492352942405,3.701620113995392,4.670956778829057,2.7322834491617285,random_disjoint
past_gap300__time_matched_feature_uniform,Overall,DBP_train_median_deviation_>20,721,1873,15.749305341536372,12.551516808121654,14.150411074829012,5.767509962570793,7.116057900083808,4.41896202505778,random_disjoint
past_gap300__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_>20,319,929,12.927170081478623,13.139058127671328,13.033114104574976,1.867973759722215,2.4093077438214525,1.3266397756229775,random_disjoint
past_gap300__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_>20,402,944,17.988760933472744,12.08528377096657,15.037022352219656,8.861918043935711,10.85101635741637,6.872819730455053,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,SBP_train_median_deviation_0-10,2051,50195,6.553926528070445,3.76449937367956,5.159212950875002,2.56925613455081,3.278101167556638,1.8604111015449825,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_0-10,1011,25757,5.550159048209158,3.196563615590019,4.373361331899589,1.58815376505009,2.034004907553368,1.1423026225468114,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_0-10,1040,24438,7.529704337820215,4.316598461591605,5.92315139970591,3.523000841825069,4.48750628184828,2.558495401801858,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,SBP_train_median_deviation_10-20,2029,20839,10.289090213008976,5.347611161076816,7.818350687042896,4.615846445066435,6.131394787049519,3.10029810308335,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_10-20,991,9707,8.788499366949248,4.280361123695156,6.534430245322202,2.9180382439730144,4.055829269499073,1.7802472184469544,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_10-20,1038,11132,11.721735230778908,6.366536774800542,9.044136002789724,6.236778937632503,8.112979977697393,4.360577897567616,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,SBP_train_median_deviation_>20,1744,11006,18.172017442317134,8.77152440439798,13.47177092335756,8.821177576586702,11.96464112719391,5.677714025979496,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_>20,805,4976,14.752365038497368,6.584739053491516,10.668552045994442,4.953742528875905,7.033831366258068,2.8736536914937423,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_>20,939,6030,21.103668331640797,10.646244540159111,15.874956435899954,12.136710285220564,16.19179965493976,8.081620915501363,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,DBP_train_median_deviation_0-10,2051,69707,7.770397638385373,3.9350091827824496,5.852703410583912,3.177214401844057,4.268260494527552,2.0861683091605614,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_0-10,1011,35229,6.557702174754911,3.177181174639668,4.8674416746972895,1.984815534954326,2.735726553115124,1.2339045167935276,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_0-10,1040,34478,8.949277555433834,4.6717054483904805,6.810491501912157,4.336363684945517,5.758060316419828,2.9146670534712062,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,DBP_train_median_deviation_10-20,1762,10460,14.617473137120069,8.720538284469738,11.669005710794902,7.458235358738474,9.460489472053135,5.455981245423812,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_10-20,791,4282,11.769706658888865,7.201645678966563,9.485676168927712,4.310168689400687,5.478314608260823,3.1420227705405512,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_10-20,971,6178,16.93733233823323,9.957864804503734,13.44759857136848,10.022726332421469,12.704465082001352,7.340987582841585,random_disjoint
past_gap300__time_stratum_random_uniform,Overall,DBP_train_median_deviation_>20,721,1873,25.046156701497463,18.34674524126093,21.6964509713792,13.31354985912098,16.412909260044902,10.214190458197056,random_disjoint
past_gap300__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_>20,319,929,16.9452022136738,16.19410399914014,16.569653106406967,5.404512761554207,6.427339876016628,4.381685647091789,random_disjoint
past_gap300__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_>20,402,944,31.474526058750577,20.054935679660264,25.764730869205422,19.58962656092148,24.336781482694203,14.842471639148748,random_disjoint
fixed_blend,Overall,SBP_train_median_deviation_0-10,1862,52043,4.288084790964437,2.485853840365059,3.386969315664748,0.0818273065372077,0.1133001903969193,0.0503544226774961,chronological_blocked
fixed_blend,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.85347396572784,2.2513410019357143,3.052407483831777,0.036229393590268,0.0522999858245745,0.0201588013559619,chronological_blocked
fixed_blend,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.710725402794092,2.713907638752917,3.7123165207735047,0.1261693447631509,0.1726203045890928,0.0797183849372085,chronological_blocked
fixed_blend,Overall,SBP_train_median_deviation_10-20,1500,19744,6.320520502967499,3.298999868428579,4.809760185698039,0.1763571841339022,0.2300380993758137,0.1226762688919897,chronological_blocked
fixed_blend,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.471313901428177,3.26446856878004,4.867891235104109,0.142453951617596,0.1735396053388722,0.1113682978963193,chronological_blocked
fixed_blend,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.191028774177846,3.328653140617473,4.7598409573976594,0.2054711124285742,0.2785553935116267,0.1323868313455212,chronological_blocked
fixed_blend,Overall,SBP_train_median_deviation_>20,741,10253,10.148770172782267,5.4023731475750125,7.77557166017864,0.2064722516196768,0.3258014973886816,0.0871430058506721,chronological_blocked
fixed_blend,MIMIC,SBP_train_median_deviation_>20,329,4629,11.051140271002286,5.287939370496339,8.169539820749312,0.1737974150923289,0.2926256395626812,0.0549691906219775,chronological_blocked
fixed_blend,VitalDB,SBP_train_median_deviation_>20,412,5624,9.428188225417252,5.493753518106282,7.460970871761768,0.2325645361281658,0.3522938692934243,0.1128352029629065,chronological_blocked
fixed_blend,Overall,DBP_train_median_deviation_0-10,1999,71072,4.647811013854499,2.422446322272184,3.5351286680633414,0.0954662504783163,0.1312937495534267,0.0596387514032059,chronological_blocked
fixed_blend,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.336995727872279,2.1719907733965904,3.2544932506344346,0.0394344153675487,0.0442689473806421,0.0345998833544549,chronological_blocked
fixed_blend,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.947929608578728,2.664282456978018,3.806106032778373,0.1495697530139859,0.2153235978657939,0.0838159081621778,chronological_blocked
fixed_blend,Overall,DBP_train_median_deviation_10-20,776,9172,8.228643313459633,5.273514456898488,6.75107888517906,0.187450819081036,0.2556024059376574,0.1192992322244146,chronological_blocked
fixed_blend,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.187731860804584,5.9284383057340575,7.55808508326932,0.1030717315237357,0.1612752231436722,0.0448682399038,chronological_blocked
fixed_blend,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.624175741603572,4.860747325279433,6.242461533441503,0.2406309162810167,0.3150523110599188,0.1662095215021137,chronological_blocked
